entry_id,category,ro,en,meaning,rank,source,notes
d2000_1140,requests,am nevoie de memorie,I need memory,am nevoie de memorie / I need memory,1140,template_need,
d2000_1141,questions,unde este memorie?,where is memory?,unde este memorie? / where is memory?,1141,template_where,
d2000_1142,common_phrases,vreau disc,I want disk,vreau disc / I want disk,1142,template_want,
d2000_1143,requests,am nevoie de disc,I need disk,am nevoie de disc / I need disk,1143,template_need,
d2000_1144,questions,unde este disc?,where is disk?,unde este disc? / where is disk?,1144,template_where,
d2000_1145,common_phrases,vreau coadă,I want queue,vreau coadă / I want queue,1145,template_want,
d2000_1146,requests,am nevoie de coadă,I need queue,am nevoie de coadă / I need queue,1146,template_need,
d2000_1147,questions,unde este coadă?,where is queue?,unde este coadă? / where is queue?,1147,template_where,
d2000_1148,common_phrases,vreau stivă,I want stack,vreau stivă / I want stack,1148,template_want,
d2000_1149,requests,am nevoie de stivă,I need stack,am nevoie de stivă / I need stack,1149,template_need,
d2000_1150,questions,unde este stivă?,where is stack?,unde este stivă? / where is stack?,1150,template_where,
d2000_1151,requests,poți să a vedea?,can you to see?,poți să a vedea? / can you to see?,1151,template_can_you,
d2000_1152,negation,nu a vedea,do not to see,nu a vedea / do not to see,1152,template_negation,
d2000_1153,actions,trebuie să a vedea,must to see,trebuie să a vedea / must to see,1153,template_must,
d2000_1154,requests,poți să a ști?,can you to know?,poți să a ști? / can you to know?,1154,template_can_you,
d2000_1155,negation,nu a ști,do not to know,nu a ști / do not to know,1155,template_negation,
d2000_1156,actions,trebuie să a ști,must to know,trebuie să a ști / must to know,1156,template_must,
d2000_1157,requests,poți să a spune?,can you to say?,poți să a spune? / can you to say?,1157,template_can_you,
d2000_1158,negation,nu a spune,do not to say,nu a spune / do not to say,1158,template_negation,
d2000_1159,actions,trebuie să a spune,must to say,trebuie să a spune / must to say,1159,template_must,
d2000_1160,requests,poți să a întreba?,can you to ask?,poți să a întreba? / can you to ask?,1160,template_can_you,
d2000_1161,negation,nu a întreba,do not to ask,nu a întreba / do not to ask,1161,template_negation,
d2000_1162,actions,trebuie să a întreba,must to ask,trebuie să a întreba / must to ask,1162,template_must,
d2000_1163,requests,poți să a răspunde?,can you to answer?,poți să a răspunde? / can you to answer?,1163,template_can_you,
d2000_1164,negation,nu a răspunde,do not to answer,nu a răspunde / do not to answer,1164,template_negation,
d2000_1165,actions,trebuie să a răspunde,must to answer,trebuie să a răspunde / must to answer,1165,template_must,
d2000_1166,requests,poți să a scrie?,can you to write?,poți să a scrie? / can you to write?,1166,template_can_you,
d2000_1167,negation,nu a scrie,do not to write,nu a scrie / do not to write,1167,template_negation,
d2000_1168,actions,trebuie să a scrie,must to write,trebuie să a scrie / must to write,1168,template_must,
d2000_1169,requests,poți să a citi?,can you to read?,poți să a citi? / can you to read?,1169,template_can_you,
d2000_1170,negation,nu a citi,do not to read,nu a citi / do not to read,1170,template_negation,
d2000_1171,actions,trebuie să a citi,must to read,trebuie să a citi / must to read,1171,template_must,
d2000_1172,requests,poți să a crea?,can you to create?,poți să a crea? / can you to create?,1172,template_can_you,
d2000_1173,negation,nu a crea,do not to create,nu a crea / do not to create,1173,template_negation,
d2000_1174,actions,trebuie să a crea,must to create,trebuie să a crea / must to create,1174,template_must,
d2000_1175,requests,poți să a șterge?,can you to delete?,poți să a șterge? / can you to delete?,1175,template_can_you,
d2000_1176,negation,nu a șterge,do not to delete,nu a șterge / do not to delete,1176,template_negation,
d2000_1177,actions,trebuie să a șterge,must to delete,trebuie să a șterge / must to delete,1177,template_must,
d2000_1178,requests,poți să a salva?,can you to save?,poți să a salva? / can you to save?,1178,template_can_you,
d2000_1179,negation,nu a salva,do not to save,nu a salva / do not to save,1179,template_negation,
d2000_1180,actions,trebuie să a salva,must to save,trebuie să a salva / must to save,1180,template_must,
d2000_1181,requests,poți să a încărca?,can you to load?,poți să a încărca? / can you to load?,1181,template_can_you,
d2000_1182,negation,nu a încărca,do not to load,nu a încărca / do not to load,1182,template_negation,
d2000_1183,actions,trebuie să a încărca,must to load,trebuie să a încărca / must to load,1183,template_must,
d2000_1184,requests,poți să a trimite?,can you to send?,poți să a trimite? / can you to send?,1184,template_can_you,
d2000_1185,negation,nu a trimite,do not to send,nu a trimite / do not to send,1185,template_negation,
d2000_1186,actions,trebuie să a trimite,must to send,trebuie să a trimite / must to send,1186,template_must,
d2000_1187,requests,poți să a primi?,can you to receive?,poți să a primi? / can you to receive?,1187,template_can_you,
d2000_1188,negation,nu a primi,do not to receive,nu a primi / do not to receive,1188,template_negation,
d2000_1189,actions,trebuie să a primi,must to receive,trebuie să a primi / must to receive,1189,template_must,
d2000_1190,requests,poți să a explica?,can you to explain?,poți să a explica? / can you to explain?,1190,template_can_you,
d2000_1191,negation,nu a explica,do not to explain,nu a explica / do not to explain,1191,template_negation,
d2000_1192,actions,trebuie să a explica,must to explain,trebuie să a explica / must to explain,1192,template_must,
d2000_1193,requests,poți să a comprima?,can you to compress?,poți să a comprima? / can you to compress?,1193,template_can_you,
d2000_1194,negation,nu a comprima,do not to compress,nu a comprima / do not to compress,1194,template_negation,
d2000_1195,actions,trebuie să a comprima,must to compress,trebuie să a comprima / must to compress,1195,template_must,
d2000_1196,requests,poți să a codifica?,can you to encode?,poți să a codifica? / can you to encode?,1196,template_can_you,
d2000_1197,negation,nu a codifica,do not to encode,nu a codifica / do not to encode,1197,template_negation,
d2000_1198,actions,trebuie să a codifica,must to encode,trebuie să a codifica / must to encode,1198,template_must,
d2000_1199,requests,poți să a decodifica?,can you to decode?,poți să a decodifica? / can you to decode?,1199,template_can_you,
d2000_1200,negation,nu a decodifica,do not to decode,nu a decodifica / do not to decode,1200,template_negation,
d2000_1201,actions,trebuie să a decodifica,must to decode,trebuie să a decodifica / must to decode,1201,template_must,
d2000_1202,requests,poți să a traduce?,can you to translate?,poți să a traduce? / can you to translate?,1202,template_can_you,
d2000_1203,negation,nu a traduce,do not to translate,nu a traduce / do not to translate,1203,template_negation,
d2000_1204,actions,trebuie să a traduce,must to translate,trebuie să a traduce / must to translate,1204,template_must,
d2000_1205,requests,poți să a testa?,can you to test?,poți să a testa? / can you to test?,1205,template_can_you,
d2000_1206,negation,nu a testa,do not to test,nu a testa / do not to test,1206,template_negation,
d2000_1207,actions,trebuie să a testa,must to test,trebuie să a testa / must to test,1207,template_must,
d2000_1208,requests,poți să a verifica?,can you to check?,poți să a verifica? / can you to check?,1208,template_can_you,
d2000_1209,negation,nu a verifica,do not to check,nu a verifica / do not to check,1209,template_negation,
d2000_1210,actions,trebuie să a verifica,must to check,trebuie să a verifica / must to check,1210,template_must,
d2000_1211,requests,poți să a repara?,can you to fix?,poți să a repara? / can you to fix?,1211,template_can_you,
d2000_1212,negation,nu a repara,do not to fix,nu a repara / do not to fix,1212,template_negation,
d2000_1213,actions,trebuie să a repara,must to fix,trebuie să a repara / must to fix,1213,template_must,
d2000_1214,requests,poți să a porni?,can you to start?,poți să a porni? / can you to start?,1214,template_can_you,
d2000_1215,negation,nu a porni,do not to start,nu a porni / do not to start,1215,template_negation,
d2000_1216,actions,trebuie să a porni,must to start,trebuie să a porni / must to start,1216,template_must,
d2000_1217,requests,poți să a opri?,can you to stop?,poți să a opri? / can you to stop?,1217,template_can_you,
d2000_1218,negation,nu a opri,do not to stop,nu a opri / do not to stop,1218,template_negation,
d2000_1219,actions,trebuie să a opri,must to stop,trebuie să a opri / must to stop,1219,template_must,
d2000_1220,requests,poți să a continua?,can you to continue?,poți să a continua? / can you to continue?,1220,template_can_you,
d2000_1221,negation,nu a continua,do not to continue,nu a continua / do not to continue,1221,template_negation,
d2000_1222,actions,trebuie să a continua,must to continue,trebuie să a continua / must to continue,1222,template_must,
d2000_1223,requests,poți să a repeta?,can you to repeat?,poți să a repeta? / can you to repeat?,1223,template_can_you,
d2000_1224,negation,nu a repeta,do not to repeat,nu a repeta / do not to repeat,1224,template_negation,
d2000_1225,actions,trebuie să a repeta,must to repeat,trebuie să a repeta / must to repeat,1225,template_must,
d2000_1226,requests,poți să a schimba?,can you to change?,poți să a schimba? / can you to change?,1226,template_can_you,
d2000_1227,negation,nu a schimba,do not to change,nu a schimba / do not to change,1227,template_negation,
d2000_1228,actions,trebuie să a schimba,must to change,trebuie să a schimba / must to change,1228,template_must,
d2000_1229,requests,poți să a alege?,can you to choose?,poți să a alege? / can you to choose?,1229,template_can_you,
d2000_1230,negation,nu a alege,do not to choose,nu a alege / do not to choose,1230,template_negation,
d2000_1231,actions,trebuie să a alege,must to choose,trebuie să a alege / must to choose,1231,template_must,
d2000_1232,requests,poți să a compara?,can you to compare?,poți să a compara? / can you to compare?,1232,template_can_you,
d2000_1233,negation,nu a compara,do not to compare,nu a compara / do not to compare,1233,template_negation,
d2000_1234,actions,trebuie să a compara,must to compare,trebuie să a compara / must to compare,1234,template_must,
d2000_1235,requests,poți să a măsura?,can you to measure?,poți să a măsura? / can you to measure?,1235,template_can_you,
d2000_1236,negation,nu a măsura,do not to measure,nu a măsura / do not to measure,1236,template_negation,
d2000_1237,actions,trebuie să a măsura,must to measure,trebuie să a măsura / must to measure,1237,template_must,
d2000_1238,requests,poți să a reduce?,can you to reduce?,poți să a reduce? / can you to reduce?,1238,template_can_you,
d2000_1239,negation,nu a reduce,do not to reduce,nu a reduce / do not to reduce,1239,template_negation,
d2000_1240,actions,trebuie să a reduce,must to reduce,trebuie să a reduce / must to reduce,1240,template_must,
d2000_1241,requests,poți să a scurta?,can you to shorten?,poți să a scurta? / can you to shorten?,1241,template_can_you,
d2000_1242,negation,nu a scurta,do not to shorten,nu a scurta / do not to shorten,1242,template_negation,
d2000_1243,actions,trebuie să a scurta,must to shorten,trebuie să a scurta / must to shorten,1243,template_must,
d2000_1244,requests,poți să a mări?,can you to increase?,poți să a mări? / can you to increase?,1244,template_can_you,
d2000_1245,negation,nu a mări,do not to increase,nu a mări / do not to increase,1245,template_negation,
d2000_1246,actions,trebuie să a mări,must to increase,trebuie să a mări / must to increase,1246,template_must,
d2000_1247,requests,poți să a micșora?,can you to decrease?,poți să a micșora? / can you to decrease?,1247,template_can_you,
d2000_1248,negation,nu a micșora,do not to decrease,nu a micșora / do not to decrease,1248,template_negation,
d2000_1249,actions,trebuie să a micșora,must to decrease,trebuie să a micșora / must to decrease,1249,template_must,
d2000_1250,requests,poți să a păstra?,can you to preserve?,poți să a păstra? / can you to preserve?,1250,template_can_you,
d2000_1251,negation,nu a păstra,do not to preserve,nu a păstra / do not to preserve,1251,template_negation,
d2000_1252,actions,trebuie să a păstra,must to preserve,trebuie să a păstra / must to preserve,1252,template_must,
d2000_1253,requests,poți să a pierde?,can you to lose?,poți să a pierde? / can you to lose?,1253,template_can_you,
d2000_1254,negation,nu a pierde,do not to lose,nu a pierde / do not to lose,1254,template_negation,
d2000_1255,actions,trebuie să a pierde,must to lose,trebuie să a pierde / must to lose,1255,template_must,
d2000_1256,requests,poți să a câștiga?,can you to gain?,poți să a câștiga? / can you to gain?,1256,template_can_you,
d2000_1257,negation,nu a câștiga,do not to gain,nu a câștiga / do not to gain,1257,template_negation,
d2000_1258,actions,trebuie să a câștiga,must to gain,trebuie să a câștiga / must to gain,1258,template_must,
d2000_1259,requests,poți să a folosi?,can you to use?,poți să a folosi? / can you to use?,1259,template_can_you,
d2000_1260,negation,nu a folosi,do not to use,nu a folosi / do not to use,1260,template_negation,
d2000_1261,actions,trebuie să a folosi,must to use,trebuie să a folosi / must to use,1261,template_must,
d2000_1262,requests,poți să a învăța?,can you to learn?,poți să a învăța? / can you to learn?,1262,template_can_you,
d2000_1263,negation,nu a învăța,do not to learn,nu a învăța / do not to learn,1263,template_negation,
d2000_1264,actions,trebuie să a învăța,must to learn,trebuie să a învăța / must to learn,1264,template_must,
d2000_1265,requests,poți să a observa?,can you to observe?,poți să a observa? / can you to observe?,1265,template_can_you,
d2000_1266,negation,nu a observa,do not to observe,nu a observa / do not to observe,1266,template_negation,
d2000_1267,actions,trebuie să a observa,must to observe,trebuie să a observa / must to observe,1267,template_must,
d2000_1268,requests,poți să a nota?,can you to record?,poți să a nota? / can you to record?,1268,template_can_you,
d2000_1269,negation,nu a nota,do not to record,nu a nota / do not to record,1269,template_negation,
d2000_1270,actions,trebuie să a nota,must to record,trebuie să a nota / must to record,1270,template_must,
d2000_1271,requests,poți să a calcula?,can you to calculate?,poți să a calcula? / can you to calculate?,1271,template_can_you,
d2000_1272,negation,nu a calcula,do not to calculate,nu a calcula / do not to calculate,1272,template_negation,
d2000_1273,actions,trebuie să a calcula,must to calculate,trebuie să a calcula / must to calculate,1273,template_must,
d2000_1274,requests,poți să a rula?,can you to run?,poți să a rula? / can you to run?,1274,template_can_you,
d2000_1275,negation,nu a rula,do not to run,nu a rula / do not to run,1275,template_negation,
d2000_1276,actions,trebuie să a rula,must to run,trebuie să a rula / must to run,1276,template_must,
d2000_1277,requests,poți să a executa?,can you to execute?,poți să a executa? / can you to execute?,1277,template_can_you,
d2000_1278,negation,nu a executa,do not to execute,nu a executa / do not to execute,1278,template_negation,
d2000_1279,actions,trebuie să a executa,must to execute,trebuie să a executa / must to execute,1279,template_must,
d2000_1280,requests,poți să a deschide?,can you to open?,poți să a deschide? / can you to open?,1280,template_can_you,
d2000_1281,negation,nu a deschide,do not to open,nu a deschide / do not to open,1281,template_negation,
d2000_1282,actions,trebuie să a deschide,must to open,trebuie să a deschide / must to open,1282,template_must,
d2000_1283,requests,poți să a închide?,can you to close?,poți să a închide? / can you to close?,1283,template_can_you,
d2000_1284,negation,nu a închide,do not to close,nu a închide / do not to close,1284,template_negation,
d2000_1285,actions,trebuie să a închide,must to close,trebuie să a închide / must to close,1285,template_must,
d2000_1286,requests,poți să a copia?,can you to copy?,poți să a copia? / can you to copy?,1286,template_can_you,
d2000_1287,negation,nu a copia,do not to copy,nu a copia / do not to copy,1287,template_negation,
d2000_1288,actions,trebuie să a copia,must to copy,trebuie să a copia / must to copy,1288,template_must,
d2000_1289,requests,poți să a lipi?,can you to paste?,poți să a lipi? / can you to paste?,1289,template_can_you,
d2000_1290,negation,nu a lipi,do not to paste,nu a lipi / do not to paste,1290,template_negation,
d2000_1291,actions,trebuie să a lipi,must to paste,trebuie să a lipi / must to paste,1291,template_must,
d2000_1292,requests,poți să a muta?,can you to move?,poți să a muta? / can you to move?,1292,template_can_you,
d2000_1293,negation,nu a muta,do not to move,nu a muta / do not to move,1293,template_negation,
d2000_1294,actions,trebuie să a muta,must to move,trebuie să a muta / must to move,1294,template_must,
d2000_1295,requests,poți să a îmbina?,can you to merge?,poți să a îmbina? / can you to merge?,1295,template_can_you,
d2000_1296,negation,nu a îmbina,do not to merge,nu a îmbina / do not to merge,1296,template_negation,
d2000_1297,actions,trebuie să a îmbina,must to merge,trebuie să a îmbina / must to merge,1297,template_must,
d2000_1298,requests,poți să a împărți?,can you to split?,poți să a împărți? / can you to split?,1298,template_can_you,
d2000_1299,negation,nu a împărți,do not to split,nu a împărți / do not to split,1299,template_negation,
d2000_1300,actions,trebuie să a împărți,must to split,trebuie să a împărți / must to split,1300,template_must,
d2000_1301,requests,poți să a sorta?,can you to sort?,poți să a sorta? / can you to sort?,1301,template_can_you,
d2000_1302,negation,nu a sorta,do not to sort,nu a sorta / do not to sort,1302,template_negation,
d2000_1303,actions,trebuie să a sorta,must to sort,trebuie să a sorta / must to sort,1303,template_must,
d2000_1304,requests,poți să a filtra?,can you to filter?,poți să a filtra? / can you to filter?,1304,template_can_you,
d2000_1305,negation,nu a filtra,do not to filter,nu a filtra / do not to filter,1305,template_negation,
d2000_1306,actions,trebuie să a filtra,must to filter,trebuie să a filtra / must to filter,1306,template_must,
d2000_1307,requests,poți să a căuta?,can you to search?,poți să a căuta? / can you to search?,1307,template_can_you,
d2000_1308,negation,nu a căuta,do not to search,nu a căuta / do not to search,1308,template_negation,
d2000_1309,actions,trebuie să a căuta,must to search,trebuie să a căuta / must to search,1309,template_must,
d2000_1310,requests,poți să a găsi?,can you to find?,poți să a găsi? / can you to find?,1310,template_can_you,
d2000_1311,negation,nu a găsi,do not to find,nu a găsi / do not to find,1311,template_negation,
d2000_1312,actions,trebuie să a găsi,must to find,trebuie să a găsi / must to find,1312,template_must,
d2000_1313,requests,poți să a construi?,can you to build?,poți să a construi? / can you to build?,1313,template_can_you,
d2000_1314,negation,nu a construi,do not to build,nu a construi / do not to build,1314,template_negation,
d2000_1315,actions,trebuie să a construi,must to build,trebuie să a construi / must to build,1315,template_must,
d2000_1316,requests,poți să a proiecta?,can you to design?,poți să a proiecta? / can you to design?,1316,template_can_you,
d2000_1317,negation,nu a proiecta,do not to design,nu a proiecta / do not to design,1317,template_negation,
d2000_1318,actions,trebuie să a proiecta,must to design,trebuie să a proiecta / must to design,1318,template_must,
d2000_1319,requests,poți să a planifica?,can you to plan?,poți să a planifica? / can you to plan?,1319,template_can_you,
d2000_1320,negation,nu a planifica,do not to plan,nu a planifica / do not to plan,1320,template_negation,
d2000_1321,actions,trebuie să a planifica,must to plan,trebuie să a planifica / must to plan,1321,template_must,
d2000_1322,requests,poți să a raporta?,can you to report?,poți să a raporta? / can you to report?,1322,template_can_you,
d2000_1323,negation,nu a raporta,do not to report,nu a raporta / do not to report,1323,template_negation,
d2000_1324,actions,trebuie să a raporta,must to report,trebuie să a raporta / must to report,1324,template_must,
d2000_1325,requests,poți să a evalua?,can you to evaluate?,poți să a evalua? / can you to evaluate?,1325,template_can_you,
d2000_1326,negation,nu a evalua,do not to evaluate,nu a evalua / do not to evaluate,1326,template_negation,
d2000_1327,actions,trebuie să a evalua,must to evaluate,trebuie să a evalua / must to evaluate,1327,template_must,
d2000_1328,requests,poți să a valida?,can you to validate?,poți să a valida? / can you to validate?,1328,template_can_you,
d2000_1329,negation,nu a valida,do not to validate,nu a valida / do not to validate,1329,template_negation,
d2000_1330,actions,trebuie să a valida,must to validate,trebuie să a valida / must to validate,1330,template_must,
d2000_1331,requests,poți să a genera?,can you to generate?,poți să a genera? / can you to generate?,1331,template_can_you,
d2000_1332,negation,nu a genera,do not to generate,nu a genera / do not to generate,1332,template_negation,
d2000_1333,actions,trebuie să a genera,must to generate,trebuie să a genera / must to generate,1333,template_must,
d2000_1334,requests,poți să a exporta?,can you to export?,poți să a exporta? / can you to export?,1334,template_can_you,
d2000_1335,negation,nu a exporta,do not to export,nu a exporta / do not to export,1335,template_negation,
d2000_1336,actions,trebuie să a exporta,must to export,trebuie să a exporta / must to export,1336,template_must,
d2000_1337,requests,poți să a importa?,can you to import?,poți să a importa? / can you to import?,1337,template_can_you,
d2000_1338,negation,nu a importa,do not to import,nu a importa / do not to import,1338,template_negation,
d2000_1339,actions,trebuie să a importa,must to import,trebuie să a importa / must to import,1339,template_must,
d2000_1340,requests,poți să a actualiza?,can you to update?,poți să a actualiza? / can you to update?,1340,template_can_you,
d2000_1341,negation,nu a actualiza,do not to update,nu a actualiza / do not to update,1341,template_negation,
d2000_1342,actions,trebuie să a actualiza,must to update,trebuie să a actualiza / must to update,1342,template_must,
d2000_1343,requests,poți să a sincroniza?,can you to sync?,poți să a sincroniza? / can you to sync?,1343,template_can_you,
d2000_1344,negation,nu a sincroniza,do not to sync,nu a sincroniza / do not to sync,1344,template_negation,
d2000_1345,actions,trebuie să a sincroniza,must to sync,trebuie să a sincroniza / must to sync,1345,template_must,
d2000_1346,requests,poți să a instala?,can you to install?,poți să a instala? / can you to install?,1346,template_can_you,
d2000_1347,negation,nu a instala,do not to install,nu a instala / do not to install,1347,template_negation,
d2000_1348,actions,trebuie să a instala,must to install,trebuie să a instala / must to install,1348,template_must,
d2000_1349,requests,poți să a porni din nou?,can you to restart?,poți să a porni din nou? / can you to restart?,1349,template_can_you,
d2000_1350,negation,nu a porni din nou,do not to restart,nu a porni din nou / do not to restart,1350,template_negation,
d2000_1351,actions,trebuie să a porni din nou,must to restart,trebuie să a porni din nou / must to restart,1351,template_must,
d2000_1352,requests,poți să a asculta?,can you to listen?,poți să a asculta? / can you to listen?,1352,template_can_you,
d2000_1353,negation,nu a asculta,do not to listen,nu a asculta / do not to listen,1353,template_negation,
d2000_1354,actions,trebuie să a asculta,must to listen,trebuie să a asculta / must to listen,1354,template_must,
d2000_1355,requests,poți să a vorbi?,can you to speak?,poți să a vorbi? / can you to speak?,1355,template_can_you,
d2000_1356,negation,nu a vorbi,do not to speak,nu a vorbi / do not to speak,1356,template_negation,
d2000_1357,actions,trebuie să a vorbi,must to speak,trebuie să a vorbi / must to speak,1357,template_must,
d2000_1358,requests,poți să a aștepta?,can you to wait?,poți să a aștepta? / can you to wait?,1358,template_can_you,
d2000_1359,negation,nu a aștepta,do not to wait,nu a aștepta / do not to wait,1359,template_negation,
d2000_1360,actions,trebuie să a aștepta,must to wait,trebuie să a aștepta / must to wait,1360,template_must,
d2000_1361,requests,poți să a termina?,can you to finish?,poți să a termina? / can you to finish?,1361,template_can_you,
d2000_1362,negation,nu a termina,do not to finish,nu a termina / do not to finish,1362,template_negation,
d2000_1363,actions,trebuie să a termina,must to finish,trebuie să a termina / must to finish,1363,template_must,
d2000_1364,requests,poți să a începe?,can you to begin?,poți să a începe? / can you to begin?,1364,template_can_you,
d2000_1365,negation,nu a începe,do not to begin,nu a începe / do not to begin,1365,template_negation,
d2000_1366,actions,trebuie să a începe,must to begin,trebuie să a începe / must to begin,1366,template_must,
d2000_1367,requests,poți să a permite?,can you to allow?,poți să a permite? / can you to allow?,1367,template_can_you,
d2000_1368,negation,nu a permite,do not to allow,nu a permite / do not to allow,1368,template_negation,
d2000_1369,actions,trebuie să a permite,must to allow,trebuie să a permite / must to allow,1369,template_must,
d2000_1370,requests,poți să a interzice?,can you to forbid?,poți să a interzice? / can you to forbid?,1370,template_can_you,
d2000_1371,negation,nu a interzice,do not to forbid,nu a interzice / do not to forbid,1371,template_negation,
d2000_1372,actions,trebuie să a interzice,must to forbid,trebuie să a interzice / must to forbid,1372,template_must,
d2000_1373,requests,poți să a accepta?,can you to accept?,poți să a accepta? / can you to accept?,1373,template_can_you,
d2000_1374,negation,nu a accepta,do not to accept,nu a accepta / do not to accept,1374,template_negation,
d2000_1375,actions,trebuie să a accepta,must to accept,trebuie să a accepta / must to accept,1375,template_must,
d2000_1376,requests,poți să a respinge?,can you to reject?,poți să a respinge? / can you to reject?,1376,template_can_you,
d2000_1377,negation,nu a respinge,do not to reject,nu a respinge / do not to reject,1377,template_negation,
d2000_1378,actions,trebuie să a respinge,must to reject,trebuie să a respinge / must to reject,1378,template_must,
d2000_1379,requests,poți să a confirma?,can you to confirm?,poți să a confirma? / can you to confirm?,1379,template_can_you,
d2000_1380,negation,nu a confirma,do not to confirm,nu a confirma / do not to confirm,1380,template_negation,
d2000_1381,actions,trebuie să a confirma,must to confirm,trebuie să a confirma / must to confirm,1381,template_must,
d2000_1382,requests,poți să a nega?,can you to deny?,poți să a nega? / can you to deny?,1382,template_can_you,
d2000_1383,negation,nu a nega,do not to deny,nu a nega / do not to deny,1383,template_negation,
d2000_1384,actions,trebuie să a nega,must to deny,trebuie să a nega / must to deny,1384,template_must,
d2000_1385,requests,poți să a conecta?,can you to connect?,poți să a conecta? / can you to connect?,1385,template_can_you,
d2000_1386,negation,nu a conecta,do not to connect,nu a conecta / do not to connect,1386,template_negation,
d2000_1387,actions,trebuie să a conecta,must to connect,trebuie să a conecta / must to connect,1387,template_must,
d2000_1388,requests,poți să a deconecta?,can you to disconnect?,poți să a deconecta? / can you to disconnect?,1388,template_can_you,
d2000_1389,negation,nu a deconecta,do not to disconnect,nu a deconecta / do not to disconnect,1389,template_negation,
d2000_1390,actions,trebuie să a deconecta,must to disconnect,trebuie să a deconecta / must to disconnect,1390,template_must,
d2000_1391,requests,poți să a proteja?,can you to protect?,poți să a proteja? / can you to protect?,1391,template_can_you,
d2000_1392,negation,nu a proteja,do not to protect,nu a proteja / do not to protect,1392,template_negation,
d2000_1393,actions,trebuie să a proteja,must to protect,trebuie să a proteja / must to protect,1393,template_must,
d2000_1394,requests,poți să a partaja?,can you to share?,poți să a partaja? / can you to share?,1394,template_can_you,
d2000_1395,negation,nu a partaja,do not to share,nu a partaja / do not to share,1395,template_negation,
d2000_1396,actions,trebuie să a partaja,must to share,trebuie să a partaja / must to share,1396,template_must,
d2000_1397,requests,poți să a curăța?,can you to clean?,poți să a curăța? / can you to clean?,1397,template_can_you,
d2000_1398,negation,nu a curăța,do not to clean,nu a curăța / do not to clean,1398,template_negation,
d2000_1399,actions,trebuie să a curăța,must to clean,trebuie să a curăța / must to clean,1399,template_must,
d2000_1400,requests,poți să a descrie?,can you to describe?,poți să a descrie? / can you to describe?,1400,template_can_you,
d2000_1401,negation,nu a descrie,do not to describe,nu a descrie / do not to describe,1401,template_negation,
d2000_1402,actions,trebuie să a descrie,must to describe,trebuie să a descrie / must to describe,1402,template_must,
d2000_1403,requests,poți să a rezuma?,can you to summarize?,poți să a rezuma? / can you to summarize?,1403,template_can_you,
d2000_1404,negation,nu a rezuma,do not to summarize,nu a rezuma / do not to summarize,1404,template_negation,
d2000_1405,actions,trebuie să a rezuma,must to summarize,trebuie să a rezuma / must to summarize,1405,template_must,
d2000_1406,requests,poți să a detalia?,can you to detail?,poți să a detalia? / can you to detail?,1406,template_can_you,
d2000_1407,negation,nu a detalia,do not to detail,nu a detalia / do not to detail,1407,template_negation,
d2000_1408,actions,trebuie să a detalia,must to detail,trebuie să a detalia / must to detail,1408,template_must,
d2000_1409,requests,poți să a prioritiza?,can you to prioritize?,poți să a prioritiza? / can you to prioritize?,1409,template_can_you,
d2000_1410,negation,nu a prioritiza,do not to prioritize,nu a prioritiza / do not to prioritize,1410,template_negation,
d2000_1411,actions,trebuie să a prioritiza,must to prioritize,trebuie să a prioritiza / must to prioritize,1411,template_must,
d2000_1412,requests,poți să a clasa?,can you to rank?,poți să a clasa? / can you to rank?,1412,template_can_you,
d2000_1413,negation,nu a clasa,do not to rank,nu a clasa / do not to rank,1413,template_negation,
d2000_1414,actions,trebuie să a clasa,must to rank,trebuie să a clasa / must to rank,1414,template_must,
d2000_1415,requests,poți să a eticheta?,can you to label?,poți să a eticheta? / can you to label?,1415,template_can_you,
d2000_1416,negation,nu a eticheta,do not to label,nu a eticheta / do not to label,1416,template_negation,
d2000_1417,actions,trebuie să a eticheta,must to label,trebuie să a eticheta / must to label,1417,template_must,
d2000_1418,requests,poți să a grupa?,can you to group?,poți să a grupa? / can you to group?,1418,template_can_you,
d2000_1419,negation,nu a grupa,do not to group,nu a grupa / do not to group,1419,template_negation,
d2000_1420,actions,trebuie să a grupa,must to group,trebuie să a grupa / must to group,1420,template_must,
d2000_1421,requests,poți să pornește?,can you start?,poți să pornește? / can you start?,1421,template_can_you,
d2000_1422,negation,nu pornește,do not start,nu pornește / do not start,1422,template_negation,
d2000_1423,actions,trebuie să pornește,must start,trebuie să pornește / must start,1423,template_must,
d2000_1424,requests,poți să oprește?,can you stop?,poți să oprește? / can you stop?,1424,template_can_you,
d2000_1425,negation,nu oprește,do not stop,nu oprește / do not stop,1425,template_negation,
d2000_1426,actions,trebuie să oprește,must stop,trebuie să oprește / must stop,1426,template_must,
d2000_1427,requests,poți să rulează?,can you run?,poți să rulează? / can you run?,1427,template_can_you,
d2000_1428,negation,nu rulează,do not run,nu rulează / do not run,1428,template_negation,
d2000_1429,actions,trebuie să rulează,must run,trebuie să rulează / must run,1429,template_must,
d2000_1430,requests,poți să testează?,can you test?,poți să testează? / can you test?,1430,template_can_you,
d2000_1431,negation,nu testează,do not test,nu testează / do not test,1431,template_negation,
d2000_1432,actions,trebuie să testează,must test,trebuie să testează / must test,1432,template_must,
d2000_1433,requests,poți să repară?,can you fix?,poți să repară? / can you fix?,1433,template_can_you,
d2000_1434,negation,nu repară,do not fix,nu repară / do not fix,1434,template_negation,
